TIME_PERIOD;GEO;AGE;SEX;OBS_VALUE;OBS_STATUS
2020-W03;CH;Y10T14;F;1;P
2020-W03;CH;Y10T14;M;2;P
2020-W03;CH;Y15T19;T;2;P
2020-W03;CH;Y15T19;M;2;P
2020-W03;CH;Y25T29;T;3;P
2020-W03;CH;Y25T29;M;3;P
2020-W03;CH;Y30T34;T;8;P
2020-W03;CH;Y30T34;F;3;P
2020-W03;CH;Y30T34;M;5;P
2020-W03;CH;Y35T39;T;6;P
2020-W03;CH;Y35T39;F;1;P
2020-W03;CH;Y35T39;M;5;P
2020-W03;CH;Y40T44;T;7;P
2020-W03;CH;Y40T44;F;4;P
2020-W03;CH;Y40T44;M;3;P
2020-W03;CH;Y45T49;T;13;P
2020-W03;CH;Y45T49;F;4;P
2020-W03;CH;Y45T49;M;9;P
2020-W03;CH;Y50T54;T;28;P
2020-W03;CH;Y50T54;F;9;P
2020-W03;CH;Y50T54;M;19;P
2020-W03;CH;Y55T59;T;38;P
2020-W03;CH;Y55T59;F;14;P
2020-W03;CH;Y55T59;M;24;P
2020-W03;CH;Y60T64;T;58;P
2020-W03;CH;Y60T64;F;17;P
2020-W03;CH;Y60T64;M;41;P
2020-W03;CH;Y65T69;T;79;P
2020-W03;CH;Y65T69;F;28;P
2020-W03;CH;Y65T69;M;51;P
2020-W03;CH;Y70T74;T;106;P
2020-W03;CH;Y70T74;F;33;P
2020-W03;CH;Y70T74;M;73;P
2020-W03;CH;Y75T79;T;137;P
2020-W03;CH;Y75T79;F;55;P
2020-W03;CH;Y75T79;M;82;P
2020-W03;CH;Y80T84;T;194;P
2020-W03;CH;Y80T84;F;93;P
2020-W03;CH;Y80T84;M;101;P
2020-W03;CH;Y85T89;T;273;P
2020-W03;CH;Y85T89;F;143;P
2020-W03;CH;Y85T89;M;130;P
2020-W03;CH;Y_GE90;T;449;P
2020-W03;CH;Y_GE90;F;305;P
2020-W03;CH;Y_GE90;M;144;P
2020-W03;CH01;_T;T;269;P
2020-W03;CH01;_T;F;139;P
2020-W03;CH01;_T;M;130;P
2020-W03;CH01;Y0T4;T;2;P
2020-W03;CH01;Y0T4;F;1;P
2020-W03;CH01;Y0T4;M;1;P
2020-W03;CH01;Y10T14;T;1;P
2020-W03;CH01;Y10T14;F;1;P
2020-W03;CH01;Y15T19;T;1;P
2020-W03;CH01;Y15T19;M;1;P
2020-W03;CH01;Y25T29;T;2;P
2020-W03;CH01;Y25T29;M;2;P
2020-W03;CH01;Y30T34;T;3;P
2020-W03;CH01;Y30T34;F;1;P
2020-W03;CH01;Y30T34;M;2;P
2020-W03;CH01;Y35T39;T;1;P
2020-W03;CH01;Y35T39;M;1;P
2020-W03;CH01;Y40T44;T;1;P
2020-W03;CH01;Y40T44;F;1;P
2020-W03;CH01;Y45T49;T;2;P
2020-W03;CH01;Y45T49;F;1;P
2020-W03;CH01;Y45T49;M;1;P
2020-W03;CH01;Y50T54;T;3;P
2020-W03;CH01;Y50T54;F;1;P
2020-W03;CH01;Y50T54;M;2;P
2020-W03;CH01;Y55T59;T;6;P
2020-W03;CH01;Y55T59;F;2;P
2020-W03;CH01;Y55T59;M;4;P
2020-W03;CH01;Y60T64;T;14;P
2020-W03;CH01;Y60T64;F;3;P
2020-W03;CH01;Y60T64;M;11;P
2020-W03;CH01;Y65T69;T;10;P
2020-W03;CH01;Y65T69;F;3;P
2020-W03;CH01;Y65T69;M;7;P
2020-W03;CH01;Y70T74;T;18;P
2020-W03;CH01;Y70T74;F;5;P
2020-W03;CH01;Y70T74;M;13;P
2020-W03;CH01;Y75T79;T;25;P
2020-W03;CH01;Y75T79;F;10;P
2020-W03;CH01;Y75T79;M;15;P
2020-W03;CH01;Y80T84;T;35;P
2020-W03;CH01;Y80T84;F;19;P
2020-W03;CH01;Y80T84;M;16;P
2020-W03;CH01;Y85T89;T;54;P
2020-W03;CH01;Y85T89;F;32;P
2020-W03;CH01;Y85T89;M;22;P
2020-W03;CH01;Y_GE90;T;91;P
2020-W03;CH01;Y_GE90;F;59;P
2020-W03;CH01;Y_GE90;M;32;P
2020-W03;CH02;_T;T;326;P
2020-W03;CH02;_T;F;160;P
2020-W03;CH02;_T;M;166;P
2020-W03;CH02;Y15T19;T;1;P
2020-W03;CH02;Y15T19;M;1;P
2020-W03;CH02;Y30T34;T;1;P
2020-W03;CH02;Y30T34;M;1;P
2020-W03;CH02;Y35T39;T;3;P
2020-W03;CH02;Y35T39;F;1;P
2020-W03;CH02;Y35T39;M;2;P
2020-W03;CH02;Y45T49;T;7;P
2020-W03;CH02;Y45T49;F;2;P
2020-W03;CH02;Y45T49;M;5;P
2020-W03;CH02;Y50T54;T;8;P
2020-W03;CH02;Y50T54;F;2;P
2020-W03;CH02;Y50T54;M;6;P
2020-W03;CH02;Y55T59;T;8;P
2020-W03;CH02;Y55T59;F;2;P
2020-W03;CH02;Y55T59;M;6;P
2020-W03;CH02;Y60T64;T;9;P
2020-W03;CH02;Y60T64;F;3;P
2020-W03;CH02;Y60T64;M;6;P
2020-W03;CH02;Y65T69;T;24;P
2020-W03;CH02;Y65T69;F;8;P
2020-W03;CH02;Y65T69;M;16;P
2020-W03;CH02;Y70T74;T;28;P
2020-W03;CH02;Y70T74;F;10;P
2020-W03;CH02;Y70T74;M;18;P
2020-W03;CH02;Y75T79;T;33;P
2020-W03;CH02;Y75T79;F;12;P
2020-W03;CH02;Y75T79;M;21;P
2020-W03;CH02;Y80T84;T;40;P
2020-W03;CH02;Y80T84;F;17;P
2020-W03;CH02;Y80T84;M;23;P
2020-W03;CH02;Y85T89;T;64;P
2020-W03;CH02;Y85T89;F;36;P
2020-W03;CH02;Y85T89;M;28;P
2020-W03;CH02;Y_GE90;T;100;P
2020-W03;CH02;Y_GE90;F;67;P
2020-W03;CH02;Y_GE90;M;33;P
2020-W03;CH03;_T;T;201;P
2020-W03;CH03;_T;F;106;P
2020-W03;CH03;_T;M;95;P
2020-W03;CH03;Y0T4;T;2;P
2020-W03;CH03;Y0T4;F;1;P
2020-W03;CH03;Y0T4;M;1;P
2020-W03;CH03;Y5T9;T;1;P
2020-W03;CH03;Y5T9;F;1;P
2020-W03;CH03;Y10T14;T;1;P
2020-W03;CH03;Y10T14;M;1;P
2020-W03;CH03;Y35T39;T;1;P
2020-W03;CH03;Y35T39;M;1;P
2020-W03;CH03;Y40T44;T;3;P
2020-W03;CH03;Y40T44;F;1;P
2020-W03;CH03;Y40T44;M;2;P
2020-W03;CH03;Y50T54;T;4;P
2020-W03;CH03;Y50T54;F;3;P
2020-W03;CH03;Y50T54;M;1;P
2020-W03;CH03;Y55T59;T;3;P
2020-W03;CH03;Y55T59;M;3;P
2020-W03;CH03;Y60T64;T;8;P
2020-W03;CH03;Y60T64;F;2;P
2020-W03;CH03;Y60T64;M;6;P
2020-W03;CH03;Y65T69;T;12;P
2020-W03;CH03;Y65T69;F;6;P
2020-W03;CH03;Y65T69;M;6;P
2020-W03;CH03;Y70T74;T;17;P
2020-W03;CH03;Y70T74;F;5;P
2020-W03;CH03;Y70T74;M;12;P
2020-W03;CH03;Y75T79;T;23;P
2020-W03;CH03;Y75T79;F;12;P
2020-W03;CH03;Y75T79;M;11;P
2020-W03;CH03;Y80T84;T;26;P
2020-W03;CH03;Y80T84;F;12;P
2020-W03;CH03;Y80T84;M;14;P
2020-W03;CH03;Y85T89;T;41;P
2020-W03;CH03;Y85T89;F;20;P
2020-W03;CH03;Y85T89;M;21;P
2020-W03;CH03;Y_GE90;T;59;P
2020-W03;CH03;Y_GE90;F;43;P
2020-W03;CH03;Y_GE90;M;16;P
2020-W03;CH04;_T;T;245;P
2020-W03;CH04;_T;F;120;P
2020-W03;CH04;_T;M;125;P
2020-W03;CH04;Y0T4;T;2;P
2020-W03;CH04;Y0T4;M;2;P
2020-W03;CH04;Y5T9;T;1;P
2020-W03;CH04;Y5T9;F;1;P
2020-W03;CH04;Y25T29;T;1;P
2020-W03;CH04;Y25T29;M;1;P
2020-W03;CH04;Y30T34;T;3;P
2020-W03;CH04;Y30T34;F;1;P
2020-W03;CH04;Y30T34;M;2;P
2020-W03;CH04;Y35T39;T;1;P
2020-W03;CH04;Y35T39;M;1;P
2020-W03;CH04;Y40T44;T;1;P
2020-W03;CH04;Y40T44;F;1;P
2020-W03;CH04;Y45T49;T;2;P
2020-W03;CH04;Y45T49;M;2;P
2020-W03;CH04;Y50T54;T;6;P
2020-W03;CH04;Y50T54;F;1;P
2020-W03;CH04;Y50T54;M;5;P
2020-W03;CH04;Y55T59;T;5;P
2020-W03;CH04;Y55T59;F;3;P
2020-W03;CH04;Y55T59;M;2;P
2020-W03;CH04;Y60T64;T;10;P
2020-W03;CH04;Y60T64;F;4;P
2020-W03;CH04;Y60T64;M;6;P
2020-W03;CH04;Y65T69;T;11;P
2020-W03;CH04;Y65T69;F;5;P
2020-W03;CH04;Y65T69;M;6;P
2020-W03;CH04;Y70T74;T;18;P
2020-W03;CH04;Y70T74;F;8;P
2020-W03;CH04;Y70T74;M;10;P
2020-W03;CH04;Y75T79;T;24;P
2020-W03;CH04;Y75T79;F;11;P
2020-W03;CH04;Y75T79;M;13;P
2020-W03;CH04;Y80T84;T;40;P
2020-W03;CH04;Y80T84;F;16;P
2020-W03;CH04;Y80T84;M;24;P
2020-W03;CH04;Y85T89;T;47;P
2020-W03;CH04;Y85T89;F;21;P
2020-W03;CH04;Y85T89;M;26;P
2020-W03;CH04;Y_GE90;T;73;P
2020-W03;CH04;Y_GE90;F;48;P
2020-W03;CH04;Y_GE90;M;25;P
2020-W03;CH05;_T;T;182;P
2020-W03;CH05;_T;F;99;P
2020-W03;CH05;_T;M;83;P
2020-W03;CH05;Y0T4;T;3;P
2020-W03;CH05;Y0T4;F;2;P
2020-W03;CH05;Y0T4;M;1;P
2020-W03;CH05;Y5T9;T;1;P
2020-W03;CH05;Y5T9;M;1;P
2020-W03;CH05;Y10T14;T;1;P
2020-W03;CH05;Y10T14;M;1;P
2020-W03;CH05;Y45T49;T;1;P
2020-W03;CH05;Y45T49;F;1;P
2020-W03;CH05;Y50T54;T;5;P
2020-W03;CH05;Y50T54;F;1;P
2020-W03;CH05;Y50T54;M;4;P
2020-W03;CH05;Y55T59;T;9;P
2020-W03;CH05;Y55T59;F;4;P
2020-W03;CH05;Y55T59;M;5;P
2020-W03;CH05;Y60T64;T;9;P
2020-W03;CH05;Y60T64;F;1;P
2020-W03;CH05;Y60T64;M;8;P
2020-W03;CH05;Y65T69;T;9;P
2020-W03;CH05;Y65T69;F;4;P
2020-W03;CH05;Y65T69;M;5;P
2020-W03;CH05;Y70T74;T;14;P
2020-W03;CH05;Y70T74;F;2;P
2020-W03;CH05;Y70T74;M;12;P
2020-W03;CH05;Y75T79;T;14;P
2020-W03;CH05;Y75T79;F;8;P
2020-W03;CH05;Y75T79;M;6;P
2020-W03;CH05;Y80T84;T;26;P
2020-W03;CH05;Y80T84;F;16;P
2020-W03;CH05;Y80T84;M;10;P
2020-W03;CH05;Y85T89;T;35;P
2020-W03;CH05;Y85T89;F;18;P
2020-W03;CH05;Y85T89;M;17;P
2020-W03;CH05;Y_GE90;T;55;P
2020-W03;CH05;Y_GE90;F;42;P
2020-W03;CH05;Y_GE90;M;13;P
2020-W03;CH06;_T;T;137;P
2020-W03;CH06;_T;F;64;P
2020-W03;CH06;_T;M;73;P
2020-W03;CH06;Y0T4;T;1;P
2020-W03;CH06;Y0T4;M;1;P
2020-W03;CH06;Y5T9;T;1;P
2020-W03;CH06;Y5T9;F;1;P
2020-W03;CH06;Y30T34;T;1;P
2020-W03;CH06;Y30T34;F;1;P
2020-W03;CH06;Y40T44;T;2;P
2020-W03;CH06;Y40T44;F;1;P
2020-W03;CH06;Y40T44;M;1;P
2020-W03;CH06;Y45T49;T;1;P
2020-W03;CH06;Y45T49;M;1;P
2020-W03;CH06;Y50T54;T;1;P
2020-W03;CH06;Y50T54;F;1;P
2020-W03;CH06;Y55T59;T;3;P
2020-W03;CH06;Y55T59;F;2;P
2020-W03;CH06;Y55T59;M;1;P
2020-W03;CH06;Y60T64;T;8;P
2020-W03;CH06;Y60T64;F;4;P
2020-W03;CH06;Y60T64;M;4;P
2020-W03;CH06;Y65T69;T;9;P
2020-W03;CH06;Y65T69;F;1;P
2020-W03;CH06;Y65T69;M;8;P
2020-W03;CH06;Y70T74;T;7;P
2020-W03;CH06;Y70T74;F;2;P
2020-W03;CH06;Y70T74;M;5;P
2020-W03;CH06;Y75T79;T;15;P
2020-W03;CH06;Y75T79;F;1;P
2020-W03;CH06;Y75T79;M;14;P
2020-W03;CH06;Y80T84;T;19;P
2020-W03;CH06;Y80T84;F;8;P
2020-W03;CH06;Y80T84;M;11;P
2020-W03;CH06;Y85T89;T;20;P
2020-W03;CH06;Y85T89;F;10;P
2020-W03;CH06;Y85T89;M;10;P
2020-W03;CH06;Y_GE90;T;49;P
2020-W03;CH06;Y_GE90;F;32;P
2020-W03;CH06;Y_GE90;M;17;P
2020-W03;CH07;_T;T;58;P
2020-W03;CH07;_T;F;29;P
2020-W03;CH07;_T;M;29;P
2020-W03;CH07;Y50T54;T;1;P
2020-W03;CH07;Y50T54;M;1;P
2020-W03;CH07;Y55T59;T;4;P
2020-W03;CH07;Y55T59;F;1;P
2020-W03;CH07;Y55T59;M;3;P
2020-W03;CH07;Y65T69;T;4;P
2020-W03;CH07;Y65T69;F;1;P
2020-W03;CH07;Y65T69;M;3;P
2020-W03;CH07;Y70T74;T;4;P
2020-W03;CH07;Y70T74;F;1;P
2020-W03;CH07;Y70T74;M;3;P
2020-W03;CH07;Y75T79;T;3;P
2020-W03;CH07;Y75T79;F;1;P
2020-W03;CH07;Y75T79;M;2;P
2020-W03;CH07;Y80T84;T;8;P
2020-W03;CH07;Y80T84;F;5;P
2020-W03;CH07;Y80T84;M;3;P
2020-W03;CH07;Y85T89;T;12;P
2020-W03;CH07;Y85T89;F;6;P
2020-W03;CH07;Y85T89;M;6;P
2020-W03;CH07;Y_GE90;T;22;P
2020-W03;CH07;Y_GE90;F;14;P
2020-W03;CH07;Y_GE90;M;8;P
2020-W04;CH;_T;T;1416;P
2020-W04;CH;_T;F;706;P
2020-W04;CH;_T;M;710;P
2020-W04;CH;Y0T4;T;5;P
2020-W04;CH;Y0T4;F;1;P
2020-W04;CH;Y0T4;M;4;P
2020-W04;CH;Y10T14;T;1;P
2020-W04;CH;Y10T14;M;1;P
2020-W04;CH;Y15T19;T;2;P
2020-W04;CH;Y15T19;F;1;P
2020-W04;CH;Y15T19;M;1;P
2020-W04;CH;Y20T24;T;4;P
2020-W04;CH;Y20T24;F;2;P
2020-W04;CH;Y20T24;M;2;P
2020-W04;CH;Y25T29;T;6;P
2020-W04;CH;Y25T29;F;3;P
2020-W04;CH;Y25T29;M;3;P
2020-W04;CH;Y30T34;T;4;P
2020-W04;CH;Y30T34;M;4;P
2020-W04;CH;Y35T39;T;3;P
2020-W04;CH;Y35T39;F;1;P
2020-W04;CH;Y35T39;M;2;P
2020-W04;CH;Y40T44;T;10;P
2020-W04;CH;Y40T44;F;6;P
2020-W04;CH;Y40T44;M;4;P
2020-W04;CH;Y45T49;T;12;P
2020-W04;CH;Y45T49;F;6;P
2020-W04;CH;Y45T49;M;6;P
2020-W04;CH;Y50T54;T;32;P
2020-W04;CH;Y50T54;F;11;P
2020-W04;CH;Y50T54;M;21;P
2020-W04;CH;Y55T59;T;35;P
2020-W04;CH;Y55T59;F;15;P
2020-W04;CH;Y55T59;M;20;P
2020-W04;CH;Y60T64;T;50;P
2020-W04;CH;Y60T64;F;18;P
2020-W04;CH;Y60T64;M;32;P
2020-W04;CH;Y65T69;T;81;P
2020-W04;CH;Y65T69;F;28;P
2020-W04;CH;Y65T69;M;53;P
2020-W04;CH;Y70T74;T;136;P
2020-W04;CH;Y70T74;F;52;P
2020-W04;CH;Y70T74;M;84;P
2020-W04;CH;Y75T79;T;160;P
2020-W04;CH;Y75T79;F;57;P
2020-W04;CH;Y75T79;M;103;P
2020-W04;CH;Y80T84;T;183;P
2020-W04;CH;Y80T84;F;78;P
2020-W04;CH;Y80T84;M;105;P
2020-W04;CH;Y85T89;T;279;P
2020-W04;CH;Y85T89;F;149;P
2020-W04;CH;Y85T89;M;130;P
2020-W04;CH;Y_GE90;T;413;P
2020-W04;CH;Y_GE90;F;278;P
2020-W04;CH;Y_GE90;M;135;P
2020-W04;CH01;_T;T;247;P
2020-W04;CH01;_T;F;127;P
2020-W04;CH01;_T;M;120;P
2020-W04;CH01;Y0T4;T;1;P
2020-W04;CH01;Y0T4;M;1;P
2020-W04;CH01;Y15T19;T;1;P
2020-W04;CH01;Y15T19;F;1;P
2020-W04;CH01;Y20T24;T;1;P
2020-W04;CH01;Y20T24;M;1;P
2020-W04;CH01;Y25T29;T;2;P
2020-W04;CH01;Y25T29;F;1;P
2020-W04;CH01;Y25T29;M;1;P
2020-W04;CH01;Y30T34;T;1;P
2020-W04;CH01;Y30T34;M;1;P
2020-W04;CH01;Y45T49;T;3;P
2020-W04;CH01;Y45T49;F;1;P
2020-W04;CH01;Y45T49;M;2;P
2020-W04;CH01;Y50T54;T;7;P
2020-W04;CH01;Y50T54;F;3;P
2020-W04;CH01;Y50T54;M;4;P
2020-W04;CH01;Y55T59;T;4;P
2020-W04;CH01;Y55T59;F;2;P
2020-W04;CH01;Y55T59;M;2;P
2020-W04;CH01;Y60T64;T;11;P
2020-W04;CH01;Y60T64;F;5;P
2020-W04;CH01;Y60T64;M;6;P
2020-W04;CH01;Y65T69;T;15;P
2020-W04;CH01;Y65T69;F;4;P
2020-W04;CH01;Y65T69;M;11;P
2020-W04;CH01;Y70T74;T;23;P
2020-W04;CH01;Y70T74;F;8;P
2020-W04;CH01;Y70T74;M;15;P
2020-W04;CH01;Y75T79;T;23;P
2020-W04;CH01;Y75T79;F;12;P
2020-W04;CH01;Y75T79;M;11;P
2020-W04;CH01;Y80T84;T;23;P
2020-W04;CH01;Y80T84;F;8;P
2020-W04;CH01;Y80T84;M;15;P
2020-W04;CH01;Y85T89;T;53;P
2020-W04;CH01;Y85T89;F;30;P
2020-W04;CH01;Y85T89;M;23;P
2020-W04;CH01;Y_GE90;T;79;P
2020-W04;CH01;Y_GE90;F;52;P
2020-W04;CH01;Y_GE90;M;27;P
2020-W04;CH02;_T;T;349;P
2020-W04;CH02;_T;F;186;P
2020-W04;CH02;_T;M;163;P
2020-W04;CH02;Y0T4;T;1;P
2020-W04;CH02;Y0T4;M;1;P
2020-W04;CH02;Y20T24;T;1;P
2020-W04;CH02;Y20T24;M;1;P
2020-W04;CH02;Y25T29;T;1;P
2020-W04;CH02;Y25T29;F;1;P
2020-W04;CH02;Y30T34;T;2;P
2020-W04;CH02;Y30T34;M;2;P
2020-W04;CH02;Y35T39;T;2;P
2020-W04;CH02;Y35T39;F;1;P
2020-W04;CH02;Y35T39;M;1;P
2020-W04;CH02;Y40T44;T;2;P
2020-W04;CH02;Y40T44;F;1;P
2020-W04;CH02;Y40T44;M;1;P
2020-W04;CH02;Y45T49;T;3;P
2020-W04;CH02;Y45T49;F;2;P
2020-W04;CH02;Y45T49;M;1;P
2020-W04;CH02;Y50T54;T;5;P
2020-W04;CH02;Y50T54;F;1;P
2020-W04;CH02;Y50T54;M;4;P
2020-W04;CH02;Y55T59;T;11;P
2020-W04;CH02;Y55T59;F;6;P
2020-W04;CH02;Y55T59;M;5;P
2020-W04;CH02;Y60T64;T;13;P
2020-W04;CH02;Y60T64;F;6;P
2020-W04;CH02;Y60T64;M;7;P
2020-W04;CH02;Y65T69;T;12;P
2020-W04;CH02;Y65T69;F;3;P
2020-W04;CH02;Y65T69;M;9;P
2020-W04;CH02;Y70T74;T;36;P
2020-W04;CH02;Y70T74;F;13;P
2020-W04;CH02;Y70T74;M;23;P
2020-W04;CH02;Y75T79;T;35;P
2020-W04;CH02;Y75T79;F;14;P
2020-W04;CH02;Y75T79;M;21;P
2020-W04;CH02;Y80T84;T;46;P
2020-W04;CH02;Y80T84;F;23;P
2020-W04;CH02;Y80T84;M;23;P
2020-W04;CH02;Y85T89;T;68;P
2020-W04;CH02;Y85T89;F;39;P
2020-W04;CH02;Y85T89;M;29;P
2020-W04;CH02;Y_GE90;T;111;P
2020-W04;CH02;Y_GE90;F;76;P
2020-W04;CH02;Y_GE90;M;35;P
2020-W04;CH03;_T;T;188;P
2020-W04;CH03;_T;F;89;P
2020-W04;CH03;_T;M;99;P
2020-W04;CH03;Y0T4;T;1;P
2020-W04;CH03;Y0T4;M;1;P
2020-W04;CH03;Y25T29;T;1;P
2020-W04;CH03;Y25T29;M;1;P
2020-W04;CH03;Y40T44;T;1;P
2020-W04;CH03;Y40T44;F;1;P
2020-W04;CH03;Y45T49;T;3;P
2020-W04;CH03;Y45T49;F;2;P
2020-W04;CH03;Y45T49;M;1;P
2020-W04;CH03;Y50T54;T;1;P
2020-W04;CH03;Y50T54;M;1;P
2020-W04;CH03;Y55T59;T;4;P
2020-W04;CH03;Y55T59;F;2;P
2020-W04;CH03;Y55T59;M;2;P
2020-W04;CH03;Y60T64;T;4;P
2020-W04;CH03;Y60T64;F;2;P
2020-W04;CH03;Y60T64;M;2;P
2020-W04;CH03;Y65T69;T;16;P
2020-W04;CH03;Y65T69;F;4;P
2020-W04;CH03;Y65T69;M;12;P
2020-W04;CH03;Y70T74;T;11;P
2020-W04;CH03;Y70T74;F;3;P
2020-W04;CH03;Y70T74;M;8;P
2020-W04;CH03;Y75T79;T;26;P
2020-W04;CH03;Y75T79;F;8;P
2020-W04;CH03;Y75T79;M;18;P
2020-W04;CH03;Y80T84;T;26;P
2020-W04;CH03;Y80T84;F;12;P
2020-W04;CH03;Y80T84;M;14;P
2020-W04;CH03;Y85T89;T;42;P
2020-W04;CH03;Y85T89;F;17;P
2020-W04;CH03;Y85T89;M;25;P
2020-W04;CH03;Y_GE90;T;52;P
2020-W04;CH03;Y_GE90;F;38;P
2020-W04;CH03;Y_GE90;M;14;P
2020-W04;CH04;_T;T;242;P
2020-W04;CH04;_T;F;124;P
2020-W04;CH04;_T;M;118;P
2020-W04;CH04;Y0T4;T;1;P
2020-W04;CH04;Y0T4;F;1;P
2020-W04;CH04;Y10T14;T;1;P
2020-W04;CH04;Y10T14;M;1;P
2020-W04;CH04;Y20T24;T;1;P
2020-W04;CH04;Y20T24;F;1;P
2020-W04;CH04;Y25T29;T;2;P
2020-W04;CH04;Y25T29;F;1;P
2020-W04;CH04;Y25T29;M;1;P
2020-W04;CH04;Y35T39;T;1;P
2020-W04;CH04;Y35T39;M;1;P
2020-W04;CH04;Y40T44;T;3;P
2020-W04;CH04;Y40T44;F;2;P
2020-W04;CH04;Y40T44;M;1;P
2020-W04;CH04;Y45T49;T;1;P
2020-W04;CH04;Y45T49;F;1;P
2020-W04;CH04;Y50T54;T;10;P
2020-W04;CH04;Y50T54;F;5;P
2020-W04;CH04;Y50T54;M;5;P
2020-W04;CH04;Y55T59;T;5;P
2020-W04;CH04;Y55T59;F;2;P
2020-W04;CH04;Y55T59;M;3;P
2020-W04;CH04;Y60T64;T;9;P
2020-W04;CH04;Y60T64;F;2;P
2020-W04;CH04;Y60T64;M;7;P
2020-W04;CH04;Y65T69;T;18;P
2020-W04;CH04;Y65T69;F;7;P
2020-W04;CH04;Y65T69;M;11;P
2020-W04;CH04;Y70T74;T;23;P
2020-W04;CH04;Y70T74;F;10;P
2020-W04;CH04;Y70T74;M;13;P
2020-W04;CH04;Y75T79;T;27;P
2020-W04;CH04;Y75T79;F;8;P
2020-W04;CH04;Y75T79;M;19;P
2020-W04;CH04;Y80T84;T;31;P
2020-W04;CH04;Y80T84;F;12;P
2020-W04;CH04;Y80T84;M;19;P
2020-W04;CH04;Y85T89;T;49;P
2020-W04;CH04;Y85T89;F;34;P
2020-W04;CH04;Y85T89;M;15;P
2020-W04;CH04;Y_GE90;T;60;P
2020-W04;CH04;Y_GE90;F;38;P
2020-W04;CH04;Y_GE90;M;22;P
2020-W04;CH05;_T;T;203;P
2020-W04;CH05;_T;F;96;P
2020-W04;CH05;_T;M;107;P
2020-W04;CH05;Y15T19;T;1;P
2020-W04;CH05;Y15T19;M;1;P
2020-W04;CH05;Y40T44;T;3;P
2020-W04;CH05;Y40T44;F;1;P
2020-W04;CH05;Y40T44;M;2;P
2020-W04;CH05;Y45T49;T;1;P
2020-W04;CH05;Y45T49;M;1;P
2020-W04;CH05;Y50T54;T;4;P
2020-W04;CH05;Y50T54;F;1;P
2020-W04;CH05;Y50T54;M;3;P
2020-W04;CH05;Y55T59;T;5;P
2020-W04;CH05;Y55T59;F;3;P
2020-W04;CH05;Y55T59;M;2;P
2020-W04;CH05;Y60T64;T;7;P
2020-W04;CH05;Y60T64;F;2;P
2020-W04;CH05;Y60T64;M;5;P
2020-W04;CH05;Y65T69;T;6;P
2020-W04;CH05;Y65T69;F;2;P
2020-W04;CH05;Y65T69;M;4;P
2020-W04;CH05;Y70T74;T;24;P
2020-W04;CH05;Y70T74;F;9;P
2020-W04;CH05;Y70T74;M;15;P
2020-W04;CH05;Y75T79;T;26;P
2020-W04;CH05;Y75T79;F;9;P
2020-W04;CH05;Y75T79;M;17;P
2020-W04;CH05;Y80T84;T;28;P
2020-W04;CH05;Y80T84;F;14;P
2020-W04;CH05;Y80T84;M;14;P
2020-W04;CH05;Y85T89;T;35;P
2020-W04;CH05;Y85T89;F;13;P
2020-W04;CH05;Y85T89;M;22;P
2020-W04;CH05;Y_GE90;T;63;P
2020-W04;CH05;Y_GE90;F;42;P
2020-W04;CH05;Y_GE90;M;21;P
2020-W04;CH06;_T;T;132;P
2020-W04;CH06;_T;F;60;P
2020-W04;CH06;_T;M;72;P
2020-W04;CH06;Y20T24;T;1;P
2020-W04;CH06;Y20T24;F;1;P
2020-W04;CH06;Y30T34;T;1;P
2020-W04;CH06;Y30T34;M;1;P
2020-W04;CH06;Y40T44;T;1;P
2020-W04;CH06;Y40T44;F;1;P
2020-W04;CH06;Y45T49;T;1;P
2020-W04;CH06;Y45T49;M;1;P
2020-W04;CH06;Y50T54;T;4;P
2020-W04;CH06;Y50T54;F;1;P
2020-W04;CH06;Y50T54;M;3;P
2020-W04;CH06;Y55T59;T;4;P
2020-W04;CH06;Y55T59;M;4;P
2020-W04;CH06;Y60T64;T;6;P
2020-W04;CH06;Y60T64;F;1;P
2020-W04;CH06;Y60T64;M;5;P
2020-W04;CH06;Y65T69;T;8;P
2020-W04;CH06;Y65T69;F;5;P
2020-W04;CH06;Y65T69;M;3;P
2020-W04;CH06;Y70T74;T;13;P
2020-W04;CH06;Y70T74;F;7;P
2020-W04;CH06;Y70T74;M;6;P
2020-W04;CH06;Y75T79;T;16;P
2020-W04;CH06;Y75T79;F;5;P
2020-W04;CH06;Y75T79;M;11;P
2020-W04;CH06;Y80T84;T;19;P
2020-W04;CH06;Y80T84;F;3;P
2020-W04;CH06;Y80T84;M;16;P
2020-W04;CH06;Y85T89;T;24;P
2020-W04;CH06;Y85T89;F;13;P
2020-W04;CH06;Y85T89;M;11;P
2020-W04;CH06;Y_GE90;T;34;P
2020-W04;CH06;Y_GE90;F;23;P
2020-W04;CH06;Y_GE90;M;11;P
2020-W04;CH07;_T;T;55;P
2020-W04;CH07;_T;F;24;P
2020-W04;CH07;_T;M;31;P
2020-W04;CH07;Y0T4;T;1;P
2020-W04;CH07;Y0T4;M;1;P
2020-W04;CH07;Y50T54;T;1;P
2020-W04;CH07;Y50T54;M;1;P
2020-W04;CH07;Y55T59;T;2;P
2020-W04;CH07;Y55T59;M;2;P
2020-W04;CH07;Y65T69;T;6;P
2020-W04;CH07;Y65T69;F;3;P
2020-W04;CH07;Y65T69;M;3;P
2020-W04;CH07;Y70T74;T;6;P
2020-W04;CH07;Y70T74;F;2;P
