"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"20 - 29","SG",202041,2,8,0.087,8.7,66380,3.01,12.05,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202042,1,9,0.02,2,66380,1.51,13.56,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202043,0,9,0,0,66380,0,13.56,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202044,1,10,0.014,1.4,66380,1.51,15.06,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202045,0,10,0,0,66380,0,15.06,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202046,1,11,0.012,1.2,66380,1.51,16.57,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202047,2,13,0.025,2.5,66380,3.01,19.58,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202048,1,14,0.012,1.2,66380,1.51,21.09,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202049,1,15,0.01,1,66380,1.51,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202050,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202051,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202052,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202053,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202101,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202102,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202103,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202104,0,15,0,0,66380,0,22.6,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202105,1,16,0.034,3.4,66380,1.51,24.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202106,0,16,0,0,66380,0,24.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202107,0,16,0,0,66380,0,24.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SG",202108,0,16,0,0,66380,0,24.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","SG",202109,0,16,0,0,66380,0,24.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","SG",202110,0,16,0,0,66380,0,24.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","SG",202111,1,17,0.048,4.8,66380,1.51,25.61,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","SG",202112,0,17,0,0,66380,0,25.61,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202009,0,0,NA,NA,9517,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202010,0,0,NA,NA,9517,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202011,0,0,NA,NA,9517,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202012,0,0,0,0,9517,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202013,1,1,0.2,20,9517,10.51,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202014,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202015,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202016,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202017,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202018,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202019,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202020,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202021,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202022,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202023,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SH",202024,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202025,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202026,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202027,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202028,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202029,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202030,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202031,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202032,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202033,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202034,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202035,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202036,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202037,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202038,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202039,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SH",202040,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202041,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202042,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202043,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202044,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202045,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202046,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202047,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202048,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202049,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202050,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202051,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202052,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202053,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202101,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202102,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202103,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202104,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202105,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202106,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202107,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SH",202108,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","SH",202109,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","SH",202110,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","SH",202111,0,1,0,0,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","SH",202112,0,1,NA,NA,9517,0,10.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202009,0,0,NA,NA,32516,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202010,0,0,NA,NA,32516,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202011,0,0,0,0,32516,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202012,0,0,0,0,32516,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202013,1,1,0.042,4.2,32516,3.08,3.08,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202014,0,1,0,0,32516,0,3.08,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202015,0,1,0,0,32516,0,3.08,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202016,1,2,0.1,10,32516,3.08,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202017,0,2,0,0,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202018,0,2,0,0,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202019,0,2,0,0,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202020,0,2,0,0,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202021,0,2,NA,NA,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202022,0,2,NA,NA,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202023,0,2,NA,NA,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"20 - 29","SO",202024,0,2,NA,NA,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202025,0,2,0,0,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202026,0,2,NA,NA,32516,0,6.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202027,1,3,1,100,32516,3.08,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202028,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202029,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202030,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202031,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202032,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202033,0,3,NA,NA,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202034,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202035,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202036,0,3,NA,NA,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202037,0,3,NA,NA,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202038,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202039,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","SO",202040,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202041,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202042,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202043,0,3,0,0,32516,0,9.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202044,2,5,0.038,3.8,32516,6.15,15.38,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202045,1,6,0.019,1.9,32516,3.08,18.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202046,0,6,0,0,32516,0,18.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202047,0,6,0,0,32516,0,18.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202048,0,6,0,0,32516,0,18.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202049,0,6,0,0,32516,0,18.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202050,3,9,0.045,4.5,32516,9.23,27.68,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202051,0,9,0,0,32516,0,27.68,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202052,2,11,0.034,3.4,32516,6.15,33.83,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202053,1,12,0.02,2,32516,3.08,36.9,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202101,1,13,0.02,2,32516,3.08,39.98,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202102,1,14,0.038,3.8,32516,3.08,43.06,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202103,1,15,0.056,5.6,32516,3.08,46.13,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202104,0,15,0,0,32516,0,46.13,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202105,0,15,0,0,32516,0,46.13,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202106,1,16,0.056,5.6,32516,3.08,49.21,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202107,0,16,0,0,32516,0,49.21,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","SO",202108,0,16,0,0,32516,0,49.21,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","SO",202109,1,17,0.091,9.1,32516,3.08,52.28,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","SO",202110,2,19,0.167,16.7,32516,6.15,58.43,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","SO",202111,1,20,0.062,6.2,32516,3.08,61.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","SO",202112,0,20,0,0,32516,0,61.51,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
