"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"30 - 39","ZH",202015,NA,NA,NA,NA,253964,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","ZH",202016,NA,NA,NA,NA,253964,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","ZH",202017,NA,NA,NA,NA,253964,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","ZH",202018,NA,NA,NA,NA,253964,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","ZH",202019,NA,NA,NA,NA,253964,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","ZH",202020,NA,NA,NA,NA,253964,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","ZH",202021,NA,NA,NA,NA,253964,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"30 - 39","ZH",202022,903,903,0.181,18.1,253964,355.56,355.56,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.66
"30 - 39","ZH",202023,874,1777,0.176,17.6,253964,344.14,699.71,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.8
"30 - 39","ZH",202024,1358,3135,0.18,18,253964,534.72,1234.43,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.29
"30 - 39","ZH",202025,1820,4955,0.16,16,253964,716.64,1951.06,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.38
"30 - 39","ZH",202026,2345,7300,0.176,17.6,253964,923.36,2874.42,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.55
"30 - 39","ZH",202027,2924,10224,0.178,17.8,253964,1151.34,4025.77,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.57
"30 - 39","ZH",202028,2564,12788,0.206,20.6,253964,1009.59,5035.36,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.56
"30 - 39","ZH",202029,2318,15106,0.229,22.9,253964,912.73,5948.09,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.86
"30 - 39","ZH",202030,1788,16894,0.227,22.7,253964,704.04,6652.12,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.01
"30 - 39","ZH",202031,1728,18622,0.23,23,253964,680.41,7332.54,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.31
"30 - 39","ZH",202032,1807,20429,0.229,22.9,253964,711.52,8044.05,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.82
"30 - 39","ZH",202033,2175,22604,0.233,23.3,253964,856.42,8900.47,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.23
"30 - 39","ZH",202034,2603,25207,0.215,21.5,253964,1024.95,9925.42,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,4.03
"30 - 39","ZH",202035,3554,28761,0.222,22.2,253964,1399.41,11324.83,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,3.46
"30 - 39","ZH",202036,4428,33189,0.229,22.9,253964,1743.55,13068.39,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.91
"30 - 39","ZH",202037,4061,37250,0.217,21.7,253964,1599.05,14667.43,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.56
"30 - 39","ZH",202038,3307,40557,0.215,21.5,253964,1302.15,15969.59,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.9
"30 - 39","ZH",202039,2967,43524,0.216,21.6,253964,1168.28,17137.86,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.2
"30 - 39","ZH",202040,3360,46884,0.217,21.7,253964,1323.02,18460.88,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,5.95
"30 - 39","ZH",202041,4481,51365,0.245,24.5,253964,1764.42,20225.31,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,8.39
"30 - 39","ZH",202042,6132,57497,0.249,24.9,253964,2414.52,22639.82,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,11.64
"30 - 39","ZH",202043,7887,65384,0.231,23.1,253964,3105.56,25745.38,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,15.77
"30 - 39","ZH",202044,8113,73497,0.206,20.6,253964,3194.55,28939.93,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,17.47
"30 - 39","ZH",202045,7644,81141,0.213,21.3,253964,3009.88,31949.8,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,16.26
"30 - 39","ZH",202046,6684,87825,0.215,21.5,253964,2631.87,34581.67,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,14.62
"30 - 39","ZH",202047,6535,94360,0.214,21.4,253964,2573.2,37154.87,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,13.8
"30 - 39","ZH",202048,7169,101529,0.218,21.8,253964,2822.84,39977.71,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,12.92
"30 - 39","ZH",202049,7481,109010,0.217,21.7,253964,2945.69,42923.41,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,13.5
"30 - 39","ZH",202050,9640,118650,0.221,22.1,253964,3795.81,46719.22,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,11.54
"30 - 39","ZH",202051,13948,132598,0.253,25.3,253964,5492.12,52211.34,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,8.05
"30 - 39","ZH",202052,12632,145230,0.269,26.9,253964,4973.93,57185.27,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,8.38
"30 - 39","ZH",202053,6865,152095,0.227,22.7,253964,2703.14,59888.41,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,14.14
"30 - 39","ZH",202101,6589,158684,0.21,21,253964,2594.46,62482.87,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,12.05
"30 - 39","ZH",202102,5530,164214,0.207,20.7,253964,2177.47,64660.35,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,9.15
"30 - 39","ZH",202103,6139,170353,0.198,19.8,253964,2417.27,67077.62,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,7.23
"30 - 39","ZH",202104,6927,177280,0.206,20.6,253964,2727.55,69805.17,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,5.07
"30 - 39","ZH",202105,7663,184943,0.219,21.9,253964,3017.36,72822.53,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,4.08
"30 - 39","ZH",202106,7861,192804,0.211,21.1,253964,3095.32,75917.85,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,3.05
"30 - 39","ZH",202107,6962,199766,0.221,22.1,253964,2741.33,78659.18,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,2.94
"30 - 39","ZH",202108,6202,205968,0.233,23.3,253964,2442.08,81101.26,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,3.39
"30 - 39","ZH",202109,6289,212257,0.23,23,253964,2476.34,83577.59,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,3.5
"30 - 39","ZH",202110,6788,219045,0.222,22.2,253964,2672.82,86250.41,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,3.67
"30 - 39","ZH",202111,8323,227368,0.222,22.2,253964,3277.24,89527.65,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,4.46
"30 - 39","ZH",202112,2599,229967,0.216,21.6,253964,1023.37,90551.02,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,5.19
"40 - 49","AG",202009,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202010,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202011,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202012,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202013,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202014,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202015,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202016,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202017,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202018,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202019,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202020,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202021,NA,NA,NA,NA,94902,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202022,224,224,0.139,13.9,94902,236.03,236.03,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,2.68
"40 - 49","AG",202023,233,457,0.14,14,94902,245.52,481.55,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AG",202024,332,789,0.143,14.3,94902,349.83,831.38,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.3
"40 - 49","AG",202025,449,1238,0.14,14,94902,473.12,1304.5,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.67
"40 - 49","AG",202026,569,1807,0.146,14.6,94902,599.57,1904.07,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"40 - 49","AG",202027,713,2520,0.13,13,94902,751.3,2655.37,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.12
"40 - 49","AG",202028,543,3063,0.151,15.1,94902,572.17,3227.54,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,2.03
"40 - 49","AG",202029,408,3471,0.143,14.3,94902,429.92,3657.46,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,3.19
"40 - 49","AG",202030,372,3843,0.157,15.7,94902,391.98,4049.44,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,3.49
"40 - 49","AG",202031,278,4121,0.128,12.8,94902,292.93,4342.37,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,5.04
"40 - 49","AG",202032,338,4459,0.135,13.5,94902,356.16,4698.53,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.66
"40 - 49","AG",202033,397,4856,0.133,13.3,94902,418.33,5116.86,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.52
"40 - 49","AG",202034,522,5378,0.126,12.6,94902,550.04,5666.9,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.26
"40 - 49","AG",202035,787,6165,0.141,14.1,94902,829.28,6496.18,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,2.8
"40 - 49","AG",202036,889,7054,0.137,13.7,94902,936.76,7432.93,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.36
"40 - 49","AG",202037,819,7873,0.137,13.7,94902,863,8295.93,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.59
"40 - 49","AG",202038,810,8683,0.148,14.8,94902,853.51,9149.44,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.22
"40 - 49","AG",202039,657,9340,0.147,14.7,94902,692.29,9841.73,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.67
"40 - 49","AG",202040,541,9881,0.143,14.3,94902,570.06,10411.79,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.4
"40 - 49","AG",202041,675,10556,0.136,13.6,94902,711.26,11123.05,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.85
"40 - 49","AG",202042,1036,11592,0.144,14.4,94902,1091.65,12214.71,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,13.71
"40 - 49","AG",202043,1592,13184,0.15,15,94902,1677.52,13892.23,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,18.84
"40 - 49","AG",202044,2101,15285,0.153,15.3,94902,2213.86,16106.09,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,20.75
"40 - 49","AG",202045,2081,17366,0.156,15.6,94902,2192.79,18298.88,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,20.42
"40 - 49","AG",202046,1845,19211,0.162,16.2,94902,1944.11,20242.99,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,18.59
"40 - 49","AG",202047,1858,21069,0.165,16.5,94902,1957.81,22200.8,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,20.13
"40 - 49","AG",202048,1995,23064,0.16,16,94902,2102.17,24302.97,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.6
"40 - 49","AG",202049,2184,25248,0.164,16.4,94902,2301.32,26604.29,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,17.22
"40 - 49","AG",202050,2450,27698,0.163,16.3,94902,2581.61,29185.9,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,17.22
"40 - 49","AG",202051,2860,30558,0.169,16.9,94902,3013.64,32199.53,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,16.47
"40 - 49","AG",202052,2523,33081,0.171,17.1,94902,2658.53,34858.06,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,15.85
"40 - 49","AG",202053,1703,34784,0.159,15.9,94902,1794.48,36652.55,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,18.56
"40 - 49","AG",202101,1798,36582,0.15,15,94902,1894.59,38547.13,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,16.13
"40 - 49","AG",202102,1544,38126,0.145,14.5,94902,1626.94,40174.07,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,13.92
"40 - 49","AG",202103,1690,39816,0.146,14.6,94902,1780.78,41954.86,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,10.71
"40 - 49","AG",202104,1966,41782,0.167,16.7,94902,2071.61,44026.47,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,9
"40 - 49","AG",202105,1990,43772,0.158,15.8,94902,2096.9,46123.37,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,6.13
"40 - 49","AG",202106,1631,45403,0.154,15.4,94902,1718.61,47841.98,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,5.52
"40 - 49","AG",202107,1383,46786,0.149,14.9,94902,1457.29,49299.28,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,5.28
"40 - 49","AG",202108,1325,48111,0.15,15,94902,1396.18,50695.45,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,8.08
"40 - 49","AG",202109,1577,49688,0.152,15.2,94902,1661.71,52357.17,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,4.88
"40 - 49","AG",202110,1877,51565,0.159,15.9,94902,1977.83,54335,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,7.99
"40 - 49","AG",202111,2350,53915,0.163,16.3,94902,2476.24,56811.24,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,7.66
"40 - 49","AG",202112,789,54704,0.164,16.4,94902,831.38,57642.62,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,9.76
"40 - 49","AI",202009,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202010,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202011,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202012,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202013,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202014,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202015,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202016,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202017,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202018,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202019,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202020,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202021,NA,NA,NA,NA,2002,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202022,4,4,0.182,18.2,2002,199.8,199.8,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202023,1,5,0.038,3.8,2002,49.95,249.75,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202024,4,9,0.174,17.4,2002,199.8,449.55,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202025,6,15,0.158,15.8,2002,299.7,749.25,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202026,9,24,0.132,13.2,2002,449.55,1198.8,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202027,7,31,0.072,7.2,2002,349.65,1548.45,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"40 - 49","AI",202028,8,39,0.145,14.5,2002,399.6,1948.05,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
