"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"female","BE",202105,9433,236306,0.539,53.9,529304,1782.15,44644.67,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,5.83
"female","BE",202106,9101,245407,0.496,49.6,529304,1719.43,46364.09,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.64
"female","BE",202107,8636,254043,0.513,51.3,529304,1631.58,47995.67,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,3.44
"female","BE",202108,8263,262306,0.523,52.3,529304,1561.11,49556.78,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,4.38
"female","BE",202109,9020,271326,0.525,52.5,529304,1704.12,51260.9,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,3.18
"female","BE",202110,9701,281027,0.518,51.8,529304,1832.78,53093.69,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,3.58
"female","BE",202111,11244,292271,0.514,51.4,529304,2124.3,55217.98,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,3.61
"female","BE",202112,3542,295813,0.517,51.7,529304,669.18,55887.17,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,4.38
"female","BL",202009,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202010,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202011,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202012,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202013,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202014,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202015,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202016,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202017,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202018,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202019,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202020,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202021,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BL",202022,469,469,0.492,49.2,147578,317.8,317.8,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.21
"female","BL",202023,579,1048,0.517,51.7,147578,392.33,710.13,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.17
"female","BL",202024,885,1933,0.502,50.2,147578,599.68,1309.82,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.11
"female","BL",202025,868,2801,0.53,53,147578,588.16,1897.98,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","BL",202026,881,3682,0.49,49,147578,596.97,2494.95,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.45
"female","BL",202027,876,4558,0.454,45.4,147578,593.58,3088.54,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.46
"female","BL",202028,754,5312,0.519,51.9,147578,510.92,3599.45,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.19
"female","BL",202029,641,5953,0.491,49.1,147578,434.35,4033.8,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.47
"female","BL",202030,504,6457,0.474,47.4,147578,341.51,4375.31,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,0.79
"female","BL",202031,469,6926,0.48,48,147578,317.8,4693.11,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.28
"female","BL",202032,560,7486,0.459,45.9,147578,379.46,5072.57,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.25
"female","BL",202033,633,8119,0.486,48.6,147578,428.93,5501.5,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.53
"female","BL",202034,1100,9219,0.511,51.1,147578,745.37,6246.87,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.18
"female","BL",202035,1382,10601,0.525,52.5,147578,936.45,7183.32,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.16
"female","BL",202036,1398,11999,0.497,49.7,147578,947.3,8130.62,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.79
"female","BL",202037,1254,13253,0.517,51.7,147578,849.72,8980.34,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.67
"female","BL",202038,1125,14378,0.511,51.1,147578,762.31,9742.64,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,0.71
"female","BL",202039,897,15275,0.489,48.9,147578,607.81,10350.46,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.56
"female","BL",202040,722,15997,0.484,48.4,147578,489.23,10839.69,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.19
"female","BL",202041,917,16914,0.473,47.3,147578,621.37,11461.06,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,4.91
"female","BL",202042,1593,18507,0.475,47.5,147578,1079.43,12540.49,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,8.66
"female","BL",202043,2547,21054,0.493,49.3,147578,1725.87,14266.35,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,11.82
"female","BL",202044,2972,24026,0.515,51.5,147578,2013.85,16280.2,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,14.37
"female","BL",202045,2691,26717,0.513,51.3,147578,1823.44,18103.65,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,14.64
"female","BL",202046,2842,29559,0.554,55.4,147578,1925.76,20029.41,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,14.57
"female","BL",202047,2933,32492,0.544,54.4,147578,1987.42,22016.83,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,17.05
"female","BL",202048,3149,35641,0.542,54.2,147578,2133.79,24150.62,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,16.61
"female","BL",202049,3431,39072,0.555,55.5,147578,2324.87,26475.49,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,16.12
"female","BL",202050,4230,43302,0.563,56.3,147578,2866.28,29341.77,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.37
"female","BL",202051,4535,47837,0.566,56.6,147578,3072.95,32414.72,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,12.17
"female","BL",202052,3643,51480,0.556,55.6,147578,2468.53,34883.25,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,12.52
"female","BL",202053,2724,54204,0.584,58.4,147578,1845.8,36729.05,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,12.85
"female","BL",202101,3092,57296,0.565,56.5,147578,2095.16,38824.21,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,9.41
"female","BL",202102,2578,59874,0.549,54.9,147578,1746.87,40571.09,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,8.49
"female","BL",202103,3522,63396,0.556,55.6,147578,2386.53,42957.62,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,5.11
"female","BL",202104,3712,67108,0.589,58.9,147578,2515.28,45472.9,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,3.83
"female","BL",202105,4724,71832,0.614,61.4,147578,3201.02,48673.92,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,3.37
"female","BL",202106,5172,77004,0.587,58.7,147578,3504.59,52178.51,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,2.4
"female","BL",202107,4057,81061,0.6,60,147578,2749.05,54927.56,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,2.81
"female","BL",202108,3474,84535,0.611,61.1,147578,2354.01,57281.57,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,2.94
"female","BL",202109,3743,88278,0.608,60.8,147578,2536.29,59817.86,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,2.91
"female","BL",202110,4093,92371,0.596,59.6,147578,2773.45,62591.31,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,3.64
"female","BL",202111,5644,98015,0.57,57,147578,3824.42,66415.73,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,3.44
"female","BL",202112,1727,99742,0.601,60.1,147578,1170.23,67585.95,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,3.53
"female","BS",202009,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202010,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202011,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202012,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202013,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202014,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202015,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202016,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202017,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202018,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202019,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202020,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202021,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","BS",202022,472,472,0.512,51.2,100847,468.04,468.04,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.21
"female","BS",202023,554,1026,0.543,54.3,100847,549.35,1017.38,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.36
"female","BS",202024,646,1672,0.5,50,100847,640.57,1657.96,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.15
"female","BS",202025,561,2233,0.542,54.2,100847,556.29,2214.25,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.36
"female","BS",202026,623,2856,0.538,53.8,100847,617.77,2832.01,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","BS",202027,698,3554,0.505,50.5,100847,692.14,3524.15,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.43
"female","BS",202028,637,4191,0.522,52.2,100847,631.65,4155.8,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.1
"female","BS",202029,561,4752,0.498,49.8,100847,556.29,4712.09,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.43
"female","BS",202030,493,5245,0.517,51.7,100847,488.86,5200.95,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.83
"female","BS",202031,637,5882,0.533,53.3,100847,631.65,5832.6,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.98
"female","BS",202032,583,6465,0.523,52.3,100847,578.1,6410.7,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.89
"female","BS",202033,654,7119,0.508,50.8,100847,648.51,7059.21,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,5.35
"female","BS",202034,1023,8142,0.522,52.2,100847,1014.41,8073.62,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.96
"female","BS",202035,1163,9305,0.542,54.2,100847,1153.23,9226.85,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.29
"female","BS",202036,1224,10529,0.513,51.3,100847,1213.72,10440.57,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"female","BS",202037,1086,11615,0.517,51.7,100847,1076.88,11517.45,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.2
"female","BS",202038,884,12499,0.507,50.7,100847,876.58,12394.02,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,1.02
"female","BS",202039,885,13384,0.535,53.5,100847,877.57,13271.59,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.58
"female","BS",202040,762,14146,0.507,50.7,100847,755.6,14027.19,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.41
"female","BS",202041,963,15109,0.485,48.5,100847,954.91,14982.1,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,4.78
"female","BS",202042,1433,16542,0.496,49.6,100847,1420.96,16403.07,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,7.12
"female","BS",202043,2209,18751,0.516,51.6,100847,2190.45,18593.51,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,9.82
"female","BS",202044,2530,21281,0.506,50.6,100847,2508.75,21102.26,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,11.82
"female","BS",202045,2300,23581,0.534,53.4,100847,2280.68,23382.95,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,13.35
"female","BS",202046,2316,25897,0.542,54.2,100847,2296.55,25679.49,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,16.84
"female","BS",202047,2616,28513,0.56,56,100847,2594.03,28273.52,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,15.52
"female","BS",202048,2611,31124,0.536,53.6,100847,2589.07,30862.59,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,14.86
"female","BS",202049,2871,33995,0.551,55.1,100847,2846.89,33709.48,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,13.1
"female","BS",202050,3417,37412,0.559,55.9,100847,3388.3,37097.78,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,11.65
"female","BS",202051,4456,41868,0.554,55.4,100847,4418.57,41516.36,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,8.62
"female","BS",202052,3646,45514,0.566,56.6,100847,3615.38,45131.73,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,7.82
"female","BS",202053,2353,47867,0.552,55.2,100847,2333.24,47464.97,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,9.26
"female","BS",202101,2567,50434,0.55,55,100847,2545.44,50010.41,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,10.13
"female","BS",202102,2251,52685,0.55,55,100847,2232.09,52242.51,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,6.31
"female","BS",202103,2353,55038,0.532,53.2,100847,2333.24,54575.74,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,5.52
"female","BS",202104,2756,57794,0.561,56.1,100847,2732.85,57308.6,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,4.35
"female","BS",202105,3084,60878,0.535,53.5,100847,3058.1,60366.69,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,3.83
"female","BS",202106,3473,64351,0.536,53.6,100847,3443.83,63810.52,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,1.73
"female","BS",202107,2634,66985,0.533,53.3,100847,2611.88,66422.4,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,2.2
"female","BS",202108,2156,69141,0.494,49.4,100847,2137.89,68560.29,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,3.43
"female","BS",202109,2557,71698,0.499,49.9,100847,2535.52,71095.82,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,2.46
"female","BS",202110,2941,74639,0.548,54.8,100847,2916.3,74012.12,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,3.09
"female","BS",202111,3329,77968,0.531,53.1,100847,3301.04,77313.16,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,3.27
"female","BS",202112,1116,79084,0.539,53.9,100847,1106.63,78419.78,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,2.78
"female","FL",202009,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202010,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202011,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202012,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202013,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202014,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202015,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202016,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202017,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202018,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202019,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202020,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202021,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202022,333,333,0.791,79.1,19532,1704.89,1704.89,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202023,301,634,0.794,79.4,19532,1541.06,3245.96,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","FL",202024,246,880,0.809,80.9,19532,1259.47,4505.43,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","FL",202025,313,1193,0.777,77.7,19532,1602.5,6107.93,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","FL",202026,76,1269,0.494,49.4,19532,389.11,6497.03,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","FL",202027,359,1628,0.756,75.6,19532,1838.01,8335.04,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.56
"female","FL",202028,99,1727,0.556,55.6,19532,506.86,8841.9,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"female","FL",202029,302,2029,0.759,75.9,19532,1546.18,10388.08,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.33
"female","FL",202030,111,2140,0.661,66.1,19532,568.3,10956.38,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
