"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202109,"AR","30 - 39",27,"altersklasse_covid19",7132,192,0.38,NA,2.69,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.045,4.5
202110,"AR","30 - 39",10,"altersklasse_covid19",7132,202,0.14,NA,2.83,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.026,2.6
202111,"AR","30 - 39",26,"altersklasse_covid19",7132,228,0.36,NA,3.2,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.022,2.2
202052,"AR","40 - 49",0,"altersklasse_covid19",7075,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"AR","40 - 49",2,"altersklasse_covid19",7075,2,0.03,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",1,100
202101,"AR","40 - 49",26,"altersklasse_covid19",7075,28,0.37,NA,0.4,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.037,3.7
202102,"AR","40 - 49",0,"altersklasse_covid19",7075,28,0,0.35,0.4,25,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202103,"AR","40 - 49",69,"altersklasse_covid19",7075,97,0.98,0.44,1.37,31,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.05,5
202104,"AR","40 - 49",78,"altersklasse_covid19",7075,175,1.1,0.5,2.47,35.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.048,4.8
202105,"AR","40 - 49",0,"altersklasse_covid19",7075,175,0,0.55,2.47,38.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202106,"AR","40 - 49",42,"altersklasse_covid19",7075,217,0.59,0.59,3.07,41.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.171,17.1
202107,"AR","40 - 49",33,"altersklasse_covid19",7075,250,0.47,0.5,3.53,35.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.025,2.5
202108,"AR","40 - 49",49,"altersklasse_covid19",7075,299,0.69,0.46,4.23,32.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.061,6.1
202109,"AR","40 - 49",20,"altersklasse_covid19",7075,319,0.28,NA,4.51,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.034,3.4
202110,"AR","40 - 49",25,"altersklasse_covid19",7075,344,0.35,NA,4.86,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.064,6.4
202111,"AR","40 - 49",61,"altersklasse_covid19",7075,405,0.86,NA,5.72,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.051,5.1
202052,"AR","50 - 59",0,"altersklasse_covid19",8854,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"AR","50 - 59",0,"altersklasse_covid19",8854,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"AR","50 - 59",59,"altersklasse_covid19",8854,59,0.67,NA,0.67,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.085,8.5
202102,"AR","50 - 59",0,"altersklasse_covid19",8854,59,0,0.58,0.67,51.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202103,"AR","50 - 59",136,"altersklasse_covid19",8854,195,1.54,0.71,2.2,62.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.099,9.9
202104,"AR","50 - 59",166,"altersklasse_covid19",8854,361,1.87,0.86,4.08,76,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.102,10.2
202105,"AR","50 - 59",0,"altersklasse_covid19",8854,361,0,0.93,4.08,82,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202106,"AR","50 - 59",78,"altersklasse_covid19",8854,439,0.88,1.02,4.96,90.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.317,31.7
202107,"AR","50 - 59",93,"altersklasse_covid19",8854,532,1.05,0.86,6.01,76,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.07,7
202108,"AR","50 - 59",101,"altersklasse_covid19",8854,633,1.14,0.81,7.15,71.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.126,12.6
202109,"AR","50 - 59",58,"altersklasse_covid19",8854,691,0.66,NA,7.8,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.097,9.7
202110,"AR","50 - 59",36,"altersklasse_covid19",8854,727,0.41,NA,8.21,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.092,9.2
202111,"AR","50 - 59",137,"altersklasse_covid19",8854,864,1.55,NA,9.76,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.114,11.4
202052,"AR","60 - 69",0,"altersklasse_covid19",7030,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"AR","60 - 69",0,"altersklasse_covid19",7030,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"AR","60 - 69",48,"altersklasse_covid19",7030,48,0.68,NA,0.68,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.069,6.9
202102,"AR","60 - 69",0,"altersklasse_covid19",7030,48,0,0.91,0.68,64.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202103,"AR","60 - 69",149,"altersklasse_covid19",7030,197,2.12,1.01,2.8,71.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.109,10.9
202104,"AR","60 - 69",252,"altersklasse_covid19",7030,449,3.58,1.31,6.39,92,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.155,15.5
202105,"AR","60 - 69",0,"altersklasse_covid19",7030,449,0,1.59,6.39,111.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202106,"AR","60 - 69",49,"altersklasse_covid19",7030,498,0.7,1.79,7.08,126,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.199,19.9
202107,"AR","60 - 69",146,"altersklasse_covid19",7030,644,2.08,1.66,9.16,116.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.111,11.1
202108,"AR","60 - 69",186,"altersklasse_covid19",7030,830,2.65,1.64,11.81,115.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.233,23.3
202109,"AR","60 - 69",100,"altersklasse_covid19",7030,930,1.42,NA,13.23,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.168,16.8
202110,"AR","60 - 69",84,"altersklasse_covid19",7030,1014,1.19,NA,14.42,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.214,21.4
202111,"AR","60 - 69",244,"altersklasse_covid19",7030,1258,3.47,NA,17.89,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.204,20.4
202052,"AR","70 - 79",0,"altersklasse_covid19",4867,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"AR","70 - 79",0,"altersklasse_covid19",4867,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"AR","70 - 79",115,"altersklasse_covid19",4867,115,2.36,NA,2.36,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.165,16.5
202102,"AR","70 - 79",0,"altersklasse_covid19",4867,115,0,3.21,2.36,156.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202103,"AR","70 - 79",514,"altersklasse_covid19",4867,629,10.56,3.26,12.92,158.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.376,37.6
202104,"AR","70 - 79",464,"altersklasse_covid19",4867,1093,9.53,4.92,22.46,239.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.284,28.4
202105,"AR","70 - 79",0,"altersklasse_covid19",4867,1093,0,5.33,22.46,259.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202106,"AR","70 - 79",17,"altersklasse_covid19",4867,1110,0.35,6.01,22.81,292.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.069,6.9
202107,"AR","70 - 79",565,"altersklasse_covid19",4867,1675,11.61,4.94,34.42,240.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.428,42.8
202108,"AR","70 - 79",257,"altersklasse_covid19",4867,1932,5.28,4.88,39.7,237.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.322,32.2
202109,"AR","70 - 79",232,"altersklasse_covid19",4867,2164,4.77,NA,44.46,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.389,38.9
202110,"AR","70 - 79",149,"altersklasse_covid19",4867,2313,3.06,NA,47.52,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.38,38
202111,"AR","70 - 79",444,"altersklasse_covid19",4867,2757,9.12,NA,56.65,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.371,37.1
202052,"AR","80+",0,"altersklasse_covid19",2971,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"AR","80+",0,"altersklasse_covid19",2971,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"AR","80+",433,"altersklasse_covid19",2971,433,14.57,NA,14.57,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.623,62.3
202102,"AR","80+",0,"altersklasse_covid19",2971,433,0,7.02,14.57,208.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202103,"AR","80+",426,"altersklasse_covid19",2971,859,14.34,7.04,28.91,209.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.311,31.1
202104,"AR","80+",600,"altersklasse_covid19",2971,1459,20.2,9.24,49.11,274.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.368,36.8
202105,"AR","80+",0,"altersklasse_covid19",2971,1459,0,8.03,49.11,238.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202106,"AR","80+",5,"altersklasse_covid19",2971,1464,0.17,8.73,49.28,259.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.02,2
202107,"AR","80+",457,"altersklasse_covid19",2971,1921,15.38,7.07,64.66,210,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.346,34.6
202108,"AR","80+",182,"altersklasse_covid19",2971,2103,6.13,5.47,70.78,162.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.228,22.8
202109,"AR","80+",145,"altersklasse_covid19",2971,2248,4.88,NA,75.66,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.243,24.3
202110,"AR","80+",81,"altersklasse_covid19",2971,2329,2.73,NA,78.39,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.207,20.7
202111,"AR","80+",267,"altersklasse_covid19",2971,2596,8.99,NA,87.38,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.223,22.3
202052,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202102,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202108,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"BE","0 - 9",1,"altersklasse_covid19",101287,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202052,"BE","10 - 19",0,"altersklasse_covid19",96454,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"BE","10 - 19",0,"altersklasse_covid19",96454,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"BE","10 - 19",0,"altersklasse_covid19",96454,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202102,"BE","10 - 19",23,"altersklasse_covid19",96454,23,0.02,0.01,0.02,10.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202103,"BE","10 - 19",43,"altersklasse_covid19",96454,66,0.04,0.02,0.07,19.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202104,"BE","10 - 19",5,"altersklasse_covid19",96454,71,0.01,0.04,0.07,39,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"BE","10 - 19",3,"altersklasse_covid19",96454,74,0,0.05,0.08,45.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"BE","10 - 19",65,"altersklasse_covid19",96454,139,0.07,0.05,0.14,46.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202107,"BE","10 - 19",134,"altersklasse_covid19",96454,273,0.14,0.06,0.28,57.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.006,0.6
202108,"BE","10 - 19",45,"altersklasse_covid19",96454,318,0.05,0.09,0.33,83.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202109,"BE","10 - 19",31,"altersklasse_covid19",96454,349,0.03,NA,0.36,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202110,"BE","10 - 19",118,"altersklasse_covid19",96454,467,0.12,NA,0.48,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202111,"BE","10 - 19",187,"altersklasse_covid19",96454,654,0.19,NA,0.68,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.008,0.8
202052,"BE","20 - 29",0,"altersklasse_covid19",119810,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"BE","20 - 29",0,"altersklasse_covid19",119810,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"BE","20 - 29",0,"altersklasse_covid19",119810,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202102,"BE","20 - 29",54,"altersklasse_covid19",119810,54,0.05,0.05,0.05,53.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.012,1.2
202103,"BE","20 - 29",180,"altersklasse_covid19",119810,234,0.15,0.08,0.2,90.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.018,1.8
202104,"BE","20 - 29",87,"altersklasse_covid19",119810,321,0.07,0.17,0.27,196.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.008,0.8
202105,"BE","20 - 29",55,"altersklasse_covid19",119810,376,0.05,0.21,0.31,253.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202106,"BE","20 - 29",260,"altersklasse_covid19",119810,636,0.22,0.24,0.53,290.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.017,1.7
202107,"BE","20 - 29",741,"altersklasse_covid19",119810,1377,0.62,0.27,1.15,327.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.036,3.6
202108,"BE","20 - 29",400,"altersklasse_covid19",119810,1777,0.33,0.37,1.48,442.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.025,2.5
202109,"BE","20 - 29",308,"altersklasse_covid19",119810,2085,0.26,NA,1.74,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.019,1.9
202110,"BE","20 - 29",441,"altersklasse_covid19",119810,2526,0.37,NA,2.11,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.019,1.9
202111,"BE","20 - 29",895,"altersklasse_covid19",119810,3421,0.75,NA,2.86,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202052,"BE","30 - 39",0,"altersklasse_covid19",141448,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"BE","30 - 39",0,"altersklasse_covid19",141448,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"BE","30 - 39",0,"altersklasse_covid19",141448,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202102,"BE","30 - 39",88,"altersklasse_covid19",141448,88,0.06,0.06,0.06,83.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.02,2
202103,"BE","30 - 39",244,"altersklasse_covid19",141448,332,0.17,0.1,0.23,144.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.025,2.5
202104,"BE","30 - 39",128,"altersklasse_covid19",141448,460,0.09,0.21,0.33,295.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.012,1.2
202105,"BE","30 - 39",122,"altersklasse_covid19",141448,582,0.09,0.27,0.41,385.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.011,1.1
202106,"BE","30 - 39",430,"altersklasse_covid19",141448,1012,0.3,0.31,0.72,439.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.028,2.8
202107,"BE","30 - 39",1055,"altersklasse_covid19",141448,2067,0.75,0.36,1.46,506.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.051,5.1
202108,"BE","30 - 39",633,"altersklasse_covid19",141448,2700,0.45,0.49,1.91,695.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.04,4
202109,"BE","30 - 39",465,"altersklasse_covid19",141448,3165,0.33,NA,2.24,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.029,2.9
202110,"BE","30 - 39",712,"altersklasse_covid19",141448,3877,0.5,NA,2.74,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.03,3
202111,"BE","30 - 39",1449,"altersklasse_covid19",141448,5326,1.02,NA,3.77,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.064,6.4
202052,"BE","40 - 49",0,"altersklasse_covid19",137708,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"BE","40 - 49",0,"altersklasse_covid19",137708,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"BE","40 - 49",0,"altersklasse_covid19",137708,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202102,"BE","40 - 49",120,"altersklasse_covid19",137708,120,0.09,0.07,0.09,89,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.027,2.7
202103,"BE","40 - 49",284,"altersklasse_covid19",137708,404,0.21,0.12,0.29,160,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.029,2.9
202104,"BE","40 - 49",121,"altersklasse_covid19",137708,525,0.09,0.26,0.38,350,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.012,1.2
202105,"BE","40 - 49",98,"altersklasse_covid19",137708,623,0.07,0.32,0.45,440.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.009,0.9
202106,"BE","40 - 49",497,"altersklasse_covid19",137708,1120,0.36,0.36,0.81,492.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.032,3.2
202107,"BE","40 - 49",1330,"altersklasse_covid19",137708,2450,0.97,0.44,1.78,608,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.064,6.4
202108,"BE","40 - 49",631,"altersklasse_covid19",137708,3081,0.46,0.64,2.24,880.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.04,4
202109,"BE","40 - 49",485,"altersklasse_covid19",137708,3566,0.35,NA,2.59,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.03,3
202110,"BE","40 - 49",1094,"altersklasse_covid19",137708,4660,0.79,NA,3.38,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.046,4.6
202111,"BE","40 - 49",2028,"altersklasse_covid19",137708,6688,1.47,NA,4.86,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.089,8.9
202052,"BE","50 - 59",0,"altersklasse_covid19",156601,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"BE","50 - 59",0,"altersklasse_covid19",156601,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"BE","50 - 59",0,"altersklasse_covid19",156601,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202102,"BE","50 - 59",227,"altersklasse_covid19",156601,227,0.14,0.1,0.14,154.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.051,5.1
202103,"BE","50 - 59",563,"altersklasse_covid19",156601,790,0.36,0.18,0.5,281.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.057,5.7
202104,"BE","50 - 59",148,"altersklasse_covid19",156601,938,0.09,0.4,0.6,631.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.014,1.4
202105,"BE","50 - 59",141,"altersklasse_covid19",156601,1079,0.09,0.5,0.69,781.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.013,1.3
202106,"BE","50 - 59",890,"altersklasse_covid19",156601,1969,0.57,0.54,1.26,844.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.058,5.8
202107,"BE","50 - 59",2450,"altersklasse_covid19",156601,4419,1.56,0.65,2.82,1020.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.118,11.8
202108,"BE","50 - 59",1054,"altersklasse_covid19",156601,5473,0.67,0.98,3.49,1536.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.066,6.6
202109,"BE","50 - 59",666,"altersklasse_covid19",156601,6139,0.43,NA,3.92,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.041,4.1
202110,"BE","50 - 59",1794,"altersklasse_covid19",156601,7933,1.15,NA,5.07,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.076,7.6
202111,"BE","50 - 59",3762,"altersklasse_covid19",156601,11695,2.4,NA,7.47,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.165,16.5
